ρ,ρ*ρ,σ²-Model,σ²-Analytical
0.35000000000000003,0.12250000000000003,16.626122893599888,2.9880633802816923
0.36000000000000004,0.12960000000000002,14.11081161118044,3.6772085106383012
0.37000000000000005,0.13690000000000005,14.826116669687181,4.681515922014629
0.38000000000000006,0.14440000000000006,21.17570793858378,6.277441004184113
0.39000000000000007,0.15210000000000004,26.513872376400492,9.198135640648038
0.4000000000000001,0.16000000000000006,25.060885845191997,16.240000000000094
0.4010000000000001,0.16080100000000006,17.029021067438915,17.531093916530118
0.4020000000000001,0.16160400000000005,25.00903463186489,19.033744063728467
0.4030000000000001,0.16240900000000005,23.350527214917115,20.804549089329385
0.4040000000000001,0.16321600000000006,30.191014682769335,22.922273716509356
0.4050000000000001,0.16402500000000006,22.541527463160318,25.49987779114556
0.4060000000000001,0.16483600000000007,32.935977670268265,28.705332537385893
0.4070000000000001,0.16564900000000007,29.38827278150313,32.799751078620616
0.4080000000000001,0.16646400000000006,30.561952837367993,38.21233891970853
0.4090000000000001,0.16728100000000007,25.29450022180464,45.70160078544814
0.4100000000000001,0.16810000000000008,27.42307473621646,56.746101680673505
0.4110000000000001,0.16892100000000007,34.206343207164,74.66481278125549
0.4120000000000001,0.16974400000000006,31.87332528383818,108.7742253094671
0.4130000000000001,0.17056900000000008,25.37618110645685,199.0987411136846
0.4140000000000001,0.17139600000000008,24.657463899280426,1135.3154516826016
