r,Cij,
25,-0.022200000000000025
24,-0.04520000000000002
23,-0.04990000000000003
22,-0.054400000000000025
21,-0.03700000000000002
20,-0.042700000000000016
19,-0.03750000000000002
18,-0.05210000000000002
17,-0.026800000000000018
16,-0.013500000000000026
15,-0.03370000000000002
14,-0.027500000000000024
13,-0.016600000000000018
12,-0.036700000000000024
11,-0.03340000000000003
10,-0.023400000000000018
9,-0.03230000000000002
8,-0.022900000000000018
7,-0.02250000000000002
6,-0.0057000000000000245
5,0.002099999999999977
4,0.020699999999999982
3,0.0050999999999999795
2,0.015899999999999984
1,-0.005500000000000019
0,1.1273
-1,-0.01090000000000002
-2,-0.02200000000000002
-3,-0.010000000000000023
-4,-0.013000000000000025
-5,-0.0018000000000000238
-6,-0.004500000000000018
-7,-0.015800000000000022
-8,-0.002500000000000016
-9,-0.003300000000000025
-10,-0.010800000000000018
-11,-0.02590000000000002
-12,-0.017400000000000027
-13,-0.014700000000000019
-14,-0.014300000000000021
-15,-0.00410000000000002
-16,-0.011800000000000019
-17,0.0015999999999999764
-18,0.0018999999999999712
-19,-0.003400000000000028
-20,-0.03880000000000003
-21,-0.024800000000000016
-22,-0.03790000000000002
-23,-0.03320000000000002
-24,-0.04050000000000002
